,Acetate,Fructose,Galactose,Glucose,Glycerol,Gluconate,Pyruvate,Succinate
b0421,1.25728515567,1.48688411419,0.743561643442,1.06641212579,0.827950872349,0.723389417499,1.48331892017,1.02594350348
b0422,1.08738758447,1.19772882594,0.853170834293,1.06628506379,0.898585871747,1.03698473714,0.94698148691,1.13390753039
b0423,0.523422603051,0.964411898824,0.713342496494,1.41834612941,0.761535801111,1.11033629463,1.20280062944,1.03429735037
b0424,0.907540956369,0.957271033536,1.46020133498,1.049709556,1.13935583814,1.57168224056,1.01851264874,0.935019348932
b0425,0.826936918427,0.988990892123,0.89910706554,1.30014490694,0.92427182721,1.31869033717,1.21433060168,0.881621204668
b0426,0.914380321774,1.05785207504,0.759901066675,1.02624300397,0.982005924811,1.05988085104,1.7826372662,0.982982340113
b0427,0.922301571399,0.968368651781,0.714019263842,0.954866906389,1.00915748562,1.33818011645,1.06814475179,1.12724095593
b0428,1.13588656446,1.09871098007,0.345838169887,1.02336811555,0.691907462454,0.866621677826,1.66946815113,1.27687167132
b0429,1.06009200706,1.12956914735,0.403398752339,0.909102046616,0.74994372633,0.935140730218,1.71415017729,1.19147038783
b0430,1.05175992117,1.17313549775,0.37122172864,0.97967128202,0.794121025167,1.08334490234,1.76779741979,1.17505100852
b0431,0.953333191075,1.18497305075,0.419289523467,0.971763803025,0.794329171541,1.02666567024,1.58625544248,1.07654827884
b0432,0.641525532346,0.722045776706,0.317450092409,1.12915504963,0.893076244647,1.1718267478,1.34048265976,1.37198584113
b0433,1.05249893029,1.67036252366,0.486711207819,1.04672653441,0.745409455063,0.846905153155,1.80708321513,1.20942549097
b0434,0.799377349263,1.31424267591,0.734863177009,0.988642343865,1.27030581147,1.09357725108,0.97194249811,1.36460635586
b0435,3.02217643781,1.01957397244,1.77987341371,1.01268961073,1.24081197249,0.86905857631,0.884169369116,0.863554445518
b0436,0.925165835971,1.35727848048,0.488715058389,1.01222658098,0.926646977163,1.12723971203,2.34492462069,0.882388348441
b0437,0.737577351354,0.917439099025,0.700020932859,1.07266049376,1.05299586787,1.34539552719,1.27178540087,0.958597045145
b0438,1.07933194186,0.993665139274,0.722175035263,1.0354969915,1.0201772726,1.08249948006,1.26955411547,0.696952733175
b0439,0.894314489747,1.11604342407,0.55557861995,1.30354753322,0.942455184312,1.13404769859,0.901949813465,1.11308985191
b0440,1.07489034,1.03612173953,1.03415714317,0.691163199321,1.02223774262,0.558706011721,1.75166129708,1.06280108959
b0441,0.794315409738,0.826813385365,1.35970151473,1.03329547811,1.08567112463,1.02632916691,1.61898414709,0.885359218179
b0442,1.31748258967,0.725381988389,1.2858684855,0.57906166865,1.0134583516,0.703073669561,1.19050662168,0.993524939757
b0443,4.08285572993,0.774008038101,3.22846420599,0.42890175548,1.54614635046,0.26497021276,0.527836887865,1.22994052134
b0444,0.685724844237,0.919344576663,0.845208801014,1.56264508377,1.00223411115,1.09731764881,1.08089602044,1.33454830696
b0445,1.29815601343,0.921168850461,1.85688282157,0.797032745719,1.68858163668,0.806451103447,0.929997596619,1.08667687078
b0446,0.461199535154,0.81531085488,0.923082069498,1.34966255012,1.22029852125,1.02868993469,1.096735511,1.02406862882
b0447,1.08443877127,1.22172593643,0.749551991999,1.05551084212,1.12047026021,0.938620152517,1.14672966637,0.839366265528
b0448,1.32897309167,1.30773068612,0.96001703963,0.976468404617,1.06987067834,0.858535013055,0.915067041477,1.10113238491
b0449,0.820785971283,0.925878973062,0.620553149263,1.02872792867,1.21515598748,0.961273682698,1.07362654264,0.88265589236
b0450,0.432642501979,0.528331916222,4.53748134578,4.02295897544,1.05143163512,3.3635892095,0.52097120987,1.29404039548
b0451,0.348062252557,0.718436345705,1.54649129639,1.39231335725,0.770438212271,1.20554345062,0.343993878746,0.928984171136
b0452,1.24045230145,1.18213487798,0.775601395324,0.979414303752,0.913204205748,1.05502150839,1.53818900354,0.692304644028
b0453,1.78395345933,0.917349000535,1.23911702906,0.901816963529,0.770638530503,1.02224941765,1.53792668846,0.575224924807
b0454,1.36686073697,0.858855163917,0.93899051109,0.904695400572,0.916333277993,1.02378819057,1.04368903362,0.977309133084
b0456,2.77636605078,0.478283280311,2.75067613589,0.602504369396,1.25484392693,0.844228734279,1.00434928352,0.844702367104
b0457,0.188759540404,0.310797426297,1.93205921835,1.17111589119,1.16769442706,1.30304933943,0.326082351597,0.938045394906
b0458,1.05367103157,1.02410691068,0.811508212444,1.11186944217,0.791297557953,0.941763279888,1.45469203674,1.16036473023
b0459,1.26086600724,1.22620448108,1.6660008237,0.851774841866,0.949102703169,0.716143750122,0.865045565181,1.49535037461
b0460,0.908304104744,0.995384060614,0.86173158501,1.55652510495,1.09833630966,1.07220847673,1.00289514309,1.00973771741
b0461,0.507028456665,0.618543645954,0.943122530394,1.75631876116,1.34490903018,1.05935217059,0.477757665442,1.2791576479
b0462,0.910158356703,1.09492470043,0.64345772411,1.02378819057,0.979904977945,0.905546067607,1.19353725805,1.10969423397
b0463,0.698444281927,0.764025092566,0.655885876832,1.19632957655,1.3550256581,1.29317950486,0.922741315797,1.15809031746
b0464,1.23667274578,1.1523115465,0.834689190639,0.993845642849,1.03517595715,1.12506419853,0.911562208641,1.02349741456
b0465,0.80759145168,1.06694057638,0.602334702135,1.08013294035,0.926814848554,0.984727599486,1.57272332415,0.989206269815
b0466,1.0876391381,1.31547340431,1.08273691697,0.871657196139,0.87059229318,1.08727490621,1.14422147932,0.821021907862
b0467,1.05412659034,1.07477517449,1.14679036052,0.90358214179,0.964142748429,0.886976983446,1.23473340773,0.806593245712
b0468,0.702644211396,1.04521782536,0.958551354745,1.56155711623,1.21896831749,1.0354722394,1.01625416991,1.01232020063
b0469,0.923387856051,1.25594962308,0.525832821426,1.20371818728,1.01314310702,0.938288430848,0.870134902185,1.15218016909
b0470,0.713411030247,0.931667440735,0.708551593223,1.11130882703,1.10407976012,1.10982129848,1.03666729855,1.18347883208
b0471,0.838596161108,1.23004330663,0.570943980794,0.948313761523,0.965937347959,1.00640401856,1.3972762679,0.976671295874
b0472,0.977270004109,1.82700040908,0.443649888186,0.999022135833,0.813664258205,0.958740209344,1.26713171182,1.02211370517
b0473,0.90231154178,0.790726551898,0.910037663426,1.42014644834,1.05301427198,1.03591566251,0.797742614937,1.59067007987
b0474,0.782836108901,0.737027574927,0.572733750366,1.28422264908,0.749461591621,1.23556162631,1.18058478416,1.46161669901
b0475,1.24212074849,0.778319476835,1.25881007715,1.04008727734,0.78272994586,1.11066355493,0.805101896832,0.877097926356
b0476,1.83122038365,1.39354513394,0.989418572587,0.170873346453,0.652070085051,0.144453531454,1.0633476452,0.72316393358
b0477,0.61847286645,1.18270853518,0.50855310619,1.37600431292,0.880498705417,1.11322134623,1.10627733563,0.955886781035
b0478,1.090496331,0.782240586901,0.887432520703,0.882887369374,1.10605067819,1.05803524798,1.04541542544,1.02889700977
b0479,0.601630077466,2.09804645433,0.78246874111,1.29943424837,1.16598639101,1.13698624741,1.06204556537,0.57848734766
b0480,1.18954384619,0.790676523289,1.06314288927,0.785259390219,1.12132742791,1.03962703716,0.907611342044,1.0611909653
b0481,0.420488609397,0.941878402818,1.1342570753,1.81628858171,1.19228689811,1.69752918334,0.712424963138,0.897211680111
b0482,0.477967661412,0.975673495079,0.925412833978,1.94550576181,1.38051324062,1.66865575353,0.719940332315,0.928447782561
b0483,0.695163630757,0.946778322158,1.40861843995,1.53491051054,1.40710978755,0.998016718842,1.07868796511,0.966044296976
b0484,0.520156000371,0.609765611014,2.71071235893,0.926546839869,2.46879499459,1.02608072588,1.70198578893,1.44041137129
b0485,5.05174636853,0.451758852813,0.881682346056,1.28350400264,1.0190220285,1.64039563403,0.749588525557,0.588840679839
b0486,4.87718308552,0.692699390245,1.04488520563,1.19921853108,1.0203175053,1.17100724192,0.762246140747,0.704862289186
b0487,1.50329231562,0.988614400816,1.60609514102,0.850003610848,0.983246543059,0.965796072647,1.03631903004,0.797764539826
b0488,1.87945177027,1.06933991298,0.837900032262,0.706561611112,0.885544134413,1.07460061364,2.21046811773,0.982035231014
b0489,1.30624409104,0.806731922037,0.703256711492,0.660457453714,0.942169451795,1.03730805158,1.55939885356,1.03888844418
b0490,0.972678313201,1.05310379654,0.474732885133,0.986359195145,1.08727490621,1.13439836709,1.0599849705,0.905390502512
b0491,0.845653483374,1.0262838448,0.749528309213,1.07596049886,1.00104574512,1.24402927159,1.25883663321,1.02316178514
b0492,0.829399236908,0.914970674001,0.809732406922,1.26913726592,1.02068772471,0.970759105189,1.10605423394,1.1895581568
b0493,1.13011044874,0.982834517726,0.763710931379,1.03578068802,0.96979053403,0.956018010088,1.08291616002,0.989968111174
b0494,0.82427633,0.910575176371,0.921829793894,1.13772580806,1.04508378306,1.04312102576,0.816044944848,1.1055292842
b0495,1.30762475905,0.782149948554,0.9251916804,0.865763920729,1.11628786263,0.759478943091,1.23684919421,1.31054074675
b0496,1.50112917715,0.942768718363,0.809768866313,0.781175610018,1.04629858351,0.95361664447,1.45957984467,1.07619277542
b0497,0.519735383174,0.620029146582,0.923212948039,1.30478568208,1.50401939153,0.932791122893,0.498191172273,1.41797781594
b0498,0.569904740397,1.1366124931,1.05051277402,0.97558156721,0.990056000007,1.47771094547,0.62960522905,1.04278125761
b0499,0.535596964755,0.568602609053,1.01461563053,1.4317919197,1.50260911504,1.19136963747,0.548863154604,1.12914582589
b0501,1.66721349564,1.03072935068,2.36075974881,0.695039612002,1.29493174014,1.47505410243,1.23480930445,0.757391093952
b0502,0.867960743242,0.92660290147,1.19963604411,1.03987709237,1.22083191015,0.970924350731,1.00716587618,1.0088419936
b0503,0.567943282228,0.726981809666,0.996174469206,1.20744122061,1.07218612527,1.34350702033,0.65105957956,1.17474672439
b0504,1.48088927765,0.752875679494,1.67522780028,0.84033411998,1.14797639879,1.25483945969,0.592264041233,1.23182049841
b0505,3.22548477047,0.801154489698,1.17352455716,0.777035255541,0.976967254781,0.733608302185,0.731339576597,1.11175924216
b0506,1.70796034001,1.00294302018,0.930157911965,1.18419439224,0.931419377629,0.942168301753,1.08987892315,0.861399442514
b0507,1.55206554392,0.857991326145,2.28614949692,1.09947760151,0.933096408722,1.07743178691,0.815075739714,1.88440986143
b0508,1.92248085207,0.36378382912,1.29395158599,1.06563424248,1.1569619323,1.09166435051,0.576654556976,0.942361122157
b0509,2.83592379699,1.00302038429,0.939850384854,0.908696792135,0.969731288136,3.23607703811,1.21055628985,0.867650653374
b0511,1.59821752358,1.12458177435,1.06589984152,0.503267005829,0.994541724818,0.332932979409,1.08358470133,1.02727734359
b0512,1.31779464469,0.627151925662,1.31265132404,0.403192734517,1.06472935984,0.422901376702,0.980916746723,1.03924613174
b0513,1.44274627385,1.16318528781,2.61467422996,1.39086015172,1.06223589219,0.765899680102,0.944694889628,1.00538267815
b0514,1.22290462697,0.972856812987,0.87815022283,0.9438914091,1.40691648959,1.0356142795,1.2268678892,0.88381412846
b0515,1.09939479258,1.2939733557,4.01709454619,1.01625106908,0.950331545201,0.409805890576,1.1897980814,0.473298306133
b0516,1.21859320257,1.1585901847,0.812320182266,0.53552330503,1.14339090845,1.12404010588,0.926474991517,1.02239948947
b0517,0.780954532167,1.09310680093,0.830603047982,1.15868842804,1.0872794959,1.26705000627,1.14133203906,1.10106458396
b0518,1.42375257185,1.08855189245,1.2643626667,1.12052595289,1.03351308041,0.80090567925,1.30092894037,1.01948667994
b0520,1.15635036561,0.872658395754,1.28243639299,1.14152481905,1.03160803703,0.997729417978,0.959279482222,0.958895067531
b0521,1.25899667682,0.707676846186,1.83238011383,0.951702798839,1.24153640447,1.21385956366,0.820243290035,1.04194138263
b0522,0.450474081012,0.983589966951,0.665714956266,1.35099795325,0.741756805821,1.21898831617,1.38300385608,1.03634520673
b0523,0.645184595022,1.53001786351,0.543966676678,1.23897123754,0.733763630857,1.25100007067,1.95658191511,0.830428211378
b0524,0.949310999751,1.00273783236,0.862240207416,1.29046624138,1.07304266582,1.63311961562,0.887152027877,1.11993480048
b0525,0.650686558587,0.882022443833,0.786081928123,1.76569435331,1.30929070778,1.09320180877,0.780250533118,1.65166061422
b0526,0.811586968326,1.17523137096,0.87504307735,1.11777613633,0.899719944955,1.19489411409,1.20389742233,0.916637807356
b0527,1.28145595898,1.23416101484,0.936607907212,1.13905290444,0.972096674947,0.891147070034,1.75457584813,0.931224635315
b0528,0.993087596396,1.63465040239,0.786745657719,1.03645011192,0.803953076121,0.960013389736,1.18583953746,0.952680763201
b0529,0.58918075334,0.996436130938,0.637950973358,1.10651271935,0.972012398937,1.16587359435,1.17134225003,1.00301507475
b0530,1.45529043885,0.421530245566,1.72958486774,0.901643591584,0.957069837305,1.25708958816,0.453396125285,0.965152497894
b0531,0.67977309776,0.547785429296,1.67567925335,1.12143279929,1.35558261607,1.05104137125,0.606070005827,1.51288228492
b0532,0.976738272855,0.848974298504,1.99680521754,1.06045451343,0.912696569555,1.28369226079,1.53217815042,0.885982915792
b0533,2.39229204853,0.560464976953,1.67311094902,0.883963656115,1.0255783322,1.04140321738,1.06900843005,0.993694438706
b0534,2.13866766126,0.651239871518,1.2731496252,1.9080531314,1.02713784594,2.21013947275,0.258728786825,1.63203478605
b0535,2.59087225311,0.735577463761,1.79736644769,0.865071962546,1.30155390188,0.791038302735,0.794883739553,0.893718218409
b0537,1.12255194669,1.00116544659,1.01083155673,0.872257819579,1.27222770218,0.858292419759,0.897641052229,0.944878068946
b0539,1.28113239356,1.1215622131,0.576720995617,0.773402333274,0.572313616879,1.3362878653,1.01858390571,0.90203215958
b0540,0.594960692258,0.631862231573,1.16070876657,1.19789822909,1.12068068787,0.993425414921,0.802093046059,0.972242813579
b0541,1.23880803278,1.17709271067,1.14547422971,1.13890189764,0.935446287058,1.15189799321,0.932663839129,0.837041793236
b0543,0.744420393561,1.07732486718,0.893954544058,1.20949481699,1.00898002334,0.961831527741,1.34671867021,0.999636264404
b0544,1.55319721661,1.11045683853,2.0767281883,0.651293215338,1.29891120686,1.972906178,0.772287091733,1.15376704383
b0545,1.13299274654,0.948493532193,1.50491662982,0.889127578863,1.28587918021,0.784123140832,0.682375277603,1.95293680923
b0546,0.765980296532,0.534278294212,1.86102972655,1.10348048282,1.03727231035,1.54143846555,0.352676998315,1.04855680734
b0547,0.367400249426,0.417338738283,1.72133715027,1.19731634868,1.14700285471,1.36293855031,0.362347902193,1.43463302117
b0548,0.622629056774,0.525997115828,1.54593901156,1.31504672235,1.2523113091,1.65536601843,0.284929637647,2.44910872687
b0549,0.763281158429,0.5263952245,1.66462162807,0.934040942409,0.991775661026,1.3351032224,1.07335307525,0.774491419089
b0550,1.66972456762,0.794649935062,1.02031969842,1.86961829542,1.61876903,1.27245894456,0.787600892938,4.65173139934
b0551,2.12955862552,2.22502748916,0.407932539191,0.867271679717,0.562792994692,1.58120772875,2.03570521395,0.97084837947
b0552,1.27814851626,1.75898370387,0.965584983499,0.605762079561,0.831388401775,0.657964178655,1.47328339478,1.20376010595
b0553,0.645987695299,1.05182097874,1.0541856246,0.675607472431,1.16626584516,0.80765638986,1.08165541704,2.27123947189
b0554,0.982842381414,0.762048606706,0.801314985448,0.974430997179,1.18441693937,1.11201682697,1.06060525077,1.04535217324
b0555,1.46633723064,1.43899267874,0.69142442897,0.735383013273,0.850179605222,0.569289389923,1.5509397355,1.0410623938
b0556,1.43481651979,1.05602009208,1.51443396543,0.734493332693,0.883795222191,0.90263785628,1.37616237657,0.87258000855
b0557,0.521080650972,1.15311578174,0.397195273098,1.48775296602,1.03929139163,0.988661458416,0.617897737938,2.96559631376
b0558,0.541844330778,0.273493188793,1.15892147579,0.889398053264,2.71593212305,1.20320880774,0.2340410896,1.81304888022
b0559,1.14807722688,1.05554416667,1.84888642328,1.49963335119,0.866940211152,0.785780480772,2.28819529526,1.09634732625
b0560,1.15867447675,0.911226178655,1.15864979356,0.857858240604,0.806236079428,1.10191465632,0.982108434996,0.978952654527
b0561,1.63430270531,1.95676199953,1.74381637091,0.778402662538,0.85703495122,0.608915133452,1.07816794458,0.908395051456
b0562,0.884572647844,0.995090262864,1.85644682236,1.06901066782,1.41482135202,0.966469155357,0.629702847365,1.04158636718
b0563,1.83622124432,1.19102037594,1.28675524126,0.821465812546,1.60102554965,0.58045089934,0.826580561096,1.18891978627
b0564,0.517682202334,1.22376043353,1.0117516859,1.77786594144,1.23521479504,1.07625406599,0.354603221252,0.494961255614
b0565,0.942255021836,1.72483881939,0.848926894333,0.988661458416,0.839842117351,1.03586200247,1.05800261626,1.29284851114
b0566,0.840892267014,0.756125450371,1.84080893716,1.41988094021,1.38681462977,0.912313571012,0.574311293548,1.02289830312
b0567,1.2996521764,1.14349436631,0.865417502664,0.697681756216,1.00478503264,0.957169238893,2.03758771716,0.775749594639
b0568,1.13287829665,1.16313741316,1.01764003997,0.809842411422,1.00545600216,0.952391047226,1.06932811076,0.89414643
b0569,0.916489008713,0.975470922666,1.28386027882,0.969835474164,1.20241040607,0.945619554842,0.8712374666,1.64785059705
b0570,0.879654358607,2.56476886478,0.717473126661,1.77353111712,1.24218072356,1.08024864478,1.06457024997,0.667082235156
b0571,0.920740339873,1.75839256345,1.03265974042,1.17050888778,1.19822210007,0.886378076127,0.950894312345,0.722791114541
b0572,0.884218795165,2.91658652391,0.937481527198,1.37938529208,1.23988639306,0.924444457949,0.944229304294,0.605174090729
b0573,0.484077673415,2.29932404789,0.934376169472,1.343623491,1.39180275764,1.1142932233,0.675806784938,0.649792086045
b0574,0.292490926911,1.71545175213,0.842569339897,1.17555300277,1.35967309003,1.21427607694,0.614872438524,0.555135013574
b0575,0.538063811879,2.21417153489,0.684239028572,1.10956582349,1.13690382078,0.921834081989,1.17806398142,0.512662382693
b0576,0.982826500821,1.34099484565,0.601554349643,1.42539856987,0.883313031614,0.979066616879,1.06007090088,1.54367063706
b0577,0.607602609931,0.696946734662,0.65256509979,1.73685514472,1.0744763043,1.4342259369,0.888695682293,1.35420090359
b0578,0.669028059557,0.931137069676,0.643824988629,1.1143287961,1.15395806884,1.09844493932,1.04662677077,1.04016530907
b0579,0.948331237877,0.914137798628,0.96408035462,0.895580702992,1.13786177674,1.06933991298,1.02961785698,1.12414553036
b0580,1.20685077886,0.837795499839,0.880667668469,1.07408542021,0.985586202096,1.04357734632,1.55910700736,0.883313031614
b0581,2.80895722856,0.738973496124,1.42866735066,0.880983724001,1.30559790642,0.687402594465,1.03096127488,0.794345102386
b0582,1.31495065702,1.27510799588,0.488257159444,1.10947744675,0.740964485096,0.980569590188,1.48049636363,0.952452515513
b0583,0.931600873254,1.4182387873,0.839685138581,1.26901816731,0.964552611299,0.952686530697,1.10617687005,0.922809454426
b0584,0.664486545835,1.27744828885,0.900399576913,1.15134898136,0.909198259824,1.05801744914,1.10659623777,0.878050554715
b0585,0.534035911128,1.23114441334,0.70656545469,1.70863518684,1.1314193156,1.03499655378,0.998006803024,0.990837597471
b0586,1.18206314635,2.83055914044,0.839790880044,1.39689987402,0.88659346028,0.860857702041,1.84085595147,0.690060441822
b0587,0.682780130784,0.869167701077,0.949759175658,1.60715194811,0.928501494235,1.19489160204,0.945483304391,0.754572652226
b0588,0.835268475305,1.10227695963,0.632942585412,1.16698820137,0.946991550194,0.818946725972,1.46531395044,1.13998070742
b0589,1.11946189919,1.4004215776,0.627220609468,1.1264428208,0.959124668324,0.916730803446,1.73455196548,0.91240736543
b0590,0.815899735547,1.16486455112,0.629407489111,1.09512359825,0.834232027633,0.905487728192,1.50350366741,0.923409820052
b0591,1.35032853803,2.40823923191,0.735176158799,1.16795166633,0.772712003809,0.717143003227,1.55963548762,1.02164739399
b0592,1.04614148245,1.58666120091,0.67183319248,1.064082147,0.917856783876,0.827690076159,1.11075261051,0.966599383015
b0593,0.952438898536,2.56689290401,0.552419044464,1.27900500874,0.827075198648,1.00594370308,1.55563967843,0.890937008329
b0594,0.703428311176,1.5694938622,0.396164297256,1.36688829531,0.859887120365,0.990032346469,1.24388166228,0.98333370906
b0595,0.591031573176,1.0131242867,0.858903285609,1.36481850235,0.931526723052,1.08735331263,1.0245713333,0.996688649538
b0596,0.695840770252,1.68386285325,0.500379192983,1.41712370898,0.964145540561,0.851574116491,1.29563822997,1.05031165292
b0597,1.13797098853,1.92378084735,0.503794247123,1.04479192158,1.01315668315,0.883203303843,1.59123459033,0.7621856768
b0598,1.50189318116,0.775688058477,1.15557695702,0.109033577761,0.93989895075,0.189686896438,1.18380903845,1.26292170428
b0599,0.457883517451,1.02289405326,0.847327719905,1.18049225064,1.1090020336,1.19644931873,0.636442474644,2.00022488345
b0600,0.895621715672,1.72556098549,1.04559926347,0.977821804805,0.892331533906,0.913197353079,0.882229839267,1.23465631242
b0601,0.983534886039,1.28213623724,0.856118330997,0.997713513301,1.14944002525,0.977060868178,1.13067573418,0.859445445715
b0602,2.06023002996,2.36278238739,0.736232012603,1.11945453388,0.73160291171,0.465216637237,1.67385971186,1.0693625809
b0603,1.28458923085,1.07059778209,1.05086376206,1.59797627404,1.19975090141,0.84646156691,0.98672075607,0.830169788201
b0604,1.69385677741,1.58771425134,0.882896124273,0.636347614976,0.994713471886,1.02904847049,1.10116196646,0.895002084751
b0605,1.2566462556,1.17107604035,1.02377741835,0.931742028389,0.811329046749,0.79539812865,1.28344373601,0.97418667491
b0606,0.990375912171,0.93014572395,0.773281357686,1.00729635868,0.984623211385,0.98194208437,1.22732482361,1.20160238125
b0607,2.28635993069,0.700483761094,0.64646448653,0.634757378433,0.93138165665,1.14941093617,2.42517698601,0.976343415162
b0608,1.74147757323,0.876830358676,1.64755587678,0.88095234807,1.07199732739,0.832978389261,1.63430539687,0.858729682288
b0610,1.08696982745,0.713626439755,1.22411257247,0.584864764155,1.13413327095,0.530510775157,0.865590822463,1.97321945938
b0611,0.73290471207,1.02660911924,0.960645059132,1.38563219076,1.17488676071,1.21333852604,0.968790880691,0.974858607414
b0612,2.04944067074,1.68765219216,0.866171045085,0.847404276782,0.863097830184,0.637549054212,1.47601632301,1.25439033349
b0613,3.53225340229,0.994638141843,0.88731844517,1.53246943527,0.842994591944,0.849509330321,0.791750292858,1.3402257126
b0614,0.990912184981,0.89606777734,1.23615433304,1.5308066337,1.02326415147,2.49409775148,0.683293621724,3.17085423303
b0615,0.759143488701,0.963722414391,1.44899211482,0.724514423958,0.880395072062,1.09168059361,0.831312536966,0.956304923799
b0616,0.377294240946,0.270889270896,2.25485632074,1.1804198463,1.61653090353,1.75588087525,0.483184628766,1.10930337175
b0617,0.716636497805,0.32178747055,0.852806392819,2.3954709418,1.72397271699,1.5956385667,0.379603077851,1.08415792223
b0618,0.750725594618,0.540477014802,1.60741898324,1.10460504984,2.0820195998,1.00822627537,0.464362675124,1.15269489273
b0619,0.935275281487,0.861954904553,2.41667190405,1.65284235426,1.10425043599,1.79501080087,0.818774190851,2.09581171377
b0620,0.875547044442,0.862570903748,1.06963720691,1.1153479938,0.929247325543,0.930439769558,0.953387166764,1.10097262528
b0621,0.960973668783,1.39341972878,1.1725423353,1.41839062526,1.00548547711,0.759180136657,1.8142242683,1.11217203047
b0622,1.11023590909,1.00671432618,1.000382843,1.05766330713,0.871913101338,0.859609386223,1.00172308573,0.721061678621
b0623,1.3909283749,1.53028521405,0.977185658227,0.816663774898,0.977113661684,0.648004776278,2.01291352187,0.847508531842
b0624,0.871924108691,1.02113748754,0.995426916945,2.57334638866,1.04168287268,1.34214108344,0.845253414981,1.0617318092
b0627,0.936412824559,1.11741202344,1.07726548843,1.01762401964,0.988087631972,1.09892927945,1.15399810747,0.801159417605
b0628,0.919918903843,1.29104923875,1.00062857212,0.712341532981,0.825377668909,1.35100676893,1.75520491286,0.988137222688
b0629,0.819781001567,1.01034586097,1.09095426179,1.36934780041,1.125108689,1.15390853521,0.822751564035,0.91774630378
b0630,0.462914482869,0.886241990485,1.39268753741,1.09725101671,0.941715895086,1.70885963793,0.874705385171,0.945932423752
b0631,1.30931987978,1.61114859518,0.939989637085,1.0122909807,0.798405900029,0.647332576365,1.52500203728,0.933378485835
b0632,0.433110011698,0.918121222502,0.596791500086,1.61375375667,1.11575312787,1.57563220368,0.92385931286,1.49605114189
b0633,0.755603713948,0.977693679267,0.780885147685,1.31198185836,1.05961273572,1.11093517776,0.891131250977,1.28114236155
b0634,0.905451675599,1.13951235666,0.730881452482,1.11650362018,0.79940241208,1.01114133506,1.0663320275,1.09196188441
b0635,0.781911904505,1.08485929431,0.560441663693,1.48452513676,0.984228680883,1.01022037171,1.06670957434,1.42159246338
b0636,0.701144592175,1.14209321506,0.591196107596,1.31978352074,0.787617307386,1.20144563043,1.06070276334,0.909275611719
b0637,0.776510844457,1.48844264865,0.636654590708,1.19155405248,0.738098955142,1.21059932521,1.3755432693,0.9063641308
b0638,0.860039785712,1.22015587419,2.54626838673,1.44841030068,0.79237785382,0.77431980663,1.38891726265,0.915564820999
b0639,0.714489599534,1.09193182115,0.832353989082,1.38276260936,1.04257072336,0.947129792512,0.686775240689,1.33269987961
b0640,0.70030152342,1.00364120176,0.832114664504,1.4273699705,1.06808053451,1.0041951839,0.811458123843,1.23648745098
b0641,1.09185570468,1.81158595562,0.646942176752,1.03816438646,0.79263975946,0.915086586905,1.64856284711,1.01609429044
b0642,0.892070865179,1.22358902009,0.783587267188,1.13606164774,0.840343761748,1.15494315295,1.11349019861,0.915854244471
b0643,1.58023445725,0.416067006949,1.76208576812,0.782893766638,1.25366195104,1.03078828782,0.567486007331,0.972062043953
b0644,1.36299683114,0.990308033664,1.17239948467,1.01211037028,1.16793554724,1.05934747997,0.952575162242,0.983783513283
b0645,1.54633634577,1.13882576709,1.71607233041,0.655178711113,1.16079453874,1.04333964715,0.877955571583,0.997466791614
b0646,1.37478163907,1.18390831323,0.99101087484,0.613063959155,0.964564610323,1.25583105521,0.867789773575,1.32593262019
b0647,0.788668704103,0.597734324058,2.34727477096,1.29536854039,1.54799312484,1.63972903229,0.234875105699,1.09211269765
b0648,1.92028272113,0.825500526846,0.845311592437,1.27699384288,1.08578368411,1.63111235632,1.2050152479,1.1256092036
b0649,1.46857298666,1.71258427052,0.808695809595,0.8703448022,0.924813434038,0.526797306403,2.06755756856,0.9969853925
b0650,1.03588673157,0.880093241914,1.25233919941,0.643215632126,1.171878637,0.746900479229,1.51640036302,1.02524918512
b0651,0.852819241507,1.22571078565,1.03197585313,0.598387582327,1.16327326846,0.782983641277,0.993396357536,1.56329874129
b0652,0.91067530257,0.878931818232,0.851023105439,1.02120926155,1.07787657867,0.970435743834,1.37949409675,1.36996523498
b0653,1.69353130693,1.56994472146,0.910682730938,0.931526723052,0.988743048048,0.863234361308,1.70857590595,1.10250093478
b0654,0.854593625521,0.995384060614,0.912075591546,1.23029936852,1.11496572411,1.04587515507,0.918362659795,1.7885006591
b0655,1.4026213264,1.0611909653,1.15239564695,0.631457067836,0.849698176559,0.706228630385,1.3963540821,0.882230291788
b0656,1.27814851626,1.75898370387,0.965584983499,0.605762079561,0.831388401775,0.657964178655,1.47328339478,1.20376010595
b0657,0.812428014923,1.02960758152,0.549833023036,1.28344645201,0.91006084084,0.986672375833,1.59159737309,1.10736366668
b0658,0.826892949695,1.171089037,0.735068482142,1.26318124574,0.817290693652,1.04174240582,1.25756074377,1.01479963809
b0659,0.740632167591,0.969579286906,0.846196919018,1.37526767626,1.0578547294,1.14658475167,0.819651120415,1.09217887917
b0660,0.884824331845,0.935114963718,0.869074213776,1.58874433499,1.06948534455,1.31646449639,0.787729706985,1.12137543081
b0661,0.648684058079,0.995780056165,0.881443500773,1.50187378892,0.954866906389,1.27519560751,0.985774273155,1.06638129871
b0662,1.34612987192,1.14472894598,0.861362630543,0.946247098206,0.958296512886,0.982101690191,1.67938363819,0.872582706079
