b3296,rpsD
b3297,rpsK
b3298,rpsM
b3299,rpmJ
b3300,secY
b3301,rplO
b3302,rpmD
b3303,rpsE
b3304,rplR
b3305,rplF
b3306,rpsH
b3307,rpsN
b3308,rplE
b3309,rplX
b3310,rplN
b3311,rpsQ
b3312,rpmC
b3313,rplP
b3314,rpsC
b3315,rplV
b3316,rpsS
b3317,rplB
b3318,rplW
b3319,rplD
b3320,rplC
b3321,rpsJ
b3322,gspB
b3323,gspA
b3324,gspC
b3325,gspD
b3326,gspE
b3327,gspF
b3328,gspG
b3329,gspH
b3330,gspI
b3331,gspJ
b3332,gspK
b3333,gspL
b3334,gspM
b3335,gspO
b3336,bfr
b3337,bfd
b3338,chiA
b3339,tufA
b3340,fusA
b3341,rpsG
b3342,rpsL
b3343,tusB
b3344,tusC
b3345,tusD
b3346,yheO
b3347,fkpA
b3348,slyX
b3349,slyD
b4551,yheV
b3350,kefB
b3351,kefG
b3352,yheS
b3353,yheT
b3354,yheU
b3355,prkB
b3356,yhfA
b3357,crp
b3358,yhfK
b3359,argD
b3360,pabA
b3361,fic
b3362,yhfG
b3363,ppiA
b3364,tsgA
b3365,nirB
b3366,nirD
b3367,nirC
b3368,cysG
b3369,yhfL
b3370,frlA
b3371,frlB
b4474,frlC
b3374,frlD
b3375,frlR
b3376,yhfS
b3377,yhfT
b3378,yhfU
b3379,php
b3380,yhfW
b3381,yhfX
b3382,yhfY
b3383,yhfZ
b3384,trpS
b3385,gph
b3386,rpe
b3387,dam
b3388,damX
b3389,aroB
b3390,aroK
b3391,hofQ
b3392,hofP
b3393,hofO
b3394,hofN
b3395,hofM
b3396,mrcA
b3397,nudE
b3398,yrfF
b3399,yrfG
b3400,hslR
b3401,hslO
b3402,yhgE
b3403,pck
b3404,envZ
b3405,ompR
b3406,greB
b3407,yhgF
b3408,feoA
b3409,feoB
b3410,feoC
b3411,yhgA
b3412,bioH
b3413,gntX
b3414,nfuA
b3415,gntT
b3416,malQ
b3417,malP
b3418,malT
b4475,rtcA
b3421,rtcB
b3422,rtcR
b3423,glpR
b3424,glpG
b3425,glpE
b3426,glpD
b3427,yzgL
b3428,glgP
b3429,glgA
b3430,glgC
b3431,glgX
b3432,glgB
b3433,asd
b3434,yhgN
b4476,gntU
b3437,gntK
b3438,gntR
b3439,yhhW
b3440,yhhX
b4451,ryhB
b3441,yhhY
b3442,yhhZ
b3443,yrhA
b3444,insA
b3445,insB
b4612,yrhD
b3446,yrhB
b3447,ggt
b3448,yhhA
b3449,ugpQ
b3450,ugpC
b3451,ugpE
b3452,ugpA
b3453,ugpB
b3454,livF
b3455,livG
b3456,livM
b3457,livH
b3458,livK
b3459,yhhK
b3460,livJ
b3461,rpoH
b3462,ftsX
b3463,ftsE
b3464,ftsY
b3465,rsmD
b3466,yhhL
b3467,yhhM
b3468,yhhN
b3469,zntA
b3470,tusA
b3471,yhhQ
b3472,dcrB
b3473,yhhS
b3474,yhhT
b3475,acpT
b3476,nikA
b3477,nikB
b3478,nikC
b3479,nikD
b3480,nikE
b3481,nikR
b3482,rhsB
b3483,yhhH
b4552,yrhC
b3484,yhhI
b3485,yhhJ
b3486,rbbA
b3487,yhiI
b3488,yhiJ
b4660,yhiL
b3491,yhiM
b3492,yhiN
b3493,pitA
b3494,uspB
b3495,uspA
b3496,dtpB
b3497,yhiQ
b3498,prlC
b3499,yhiR
b3500,gor
b4613,dinQ
b3501,arsR
b3502,arsB
b3503,arsC
b3504,yhiS
b3505,insH
b3506,slp
b3507,dctR
b3508,yhiD
b3509,hdeB
b3510,hdeA
b3511,hdeD
b4704,arrS
b3512,gadE
b3513,mdtE
b3514,mdtF
b3515,gadW
b4452,gadY
b3516,gadX
b3517,gadA
b3518,yhjA
b3519,treF
b3520,yhjB
b3521,yhjC
b3522,yhjD
b3523,yhjE
b3524,yhjG
b3525,yhjH
b3526,kdgK
b3527,yhjJ
b3528,dctA
b3529,yhjK
b3530,bcsC
b3531,bcsZ
b3532,bcsB
b3533,bcsA
b3534,bcsQ
b3535,yhjR
b3536,bcsE
b3537,bcsF
b3538,bcsG
b4453,ldrD
b4454,rdlD
b3539,yhjV
b3540,dppF
b3541,dppD
b3542,dppC
b3543,dppB
b3544,dppA
b3545,proK
b3546,eptB
b3547,yhjX
b3548,yhjY
b3549,tag
b3550,yiaC
b3551,bisC
b3552,yiaD
b3553,ghrB
b3554,yiaF
b3555,yiaG
b3556,cspA
b4647,mokA
b4455,hokA
b3557,insJ
b3558,insK
b4614,sokA
b3559,glyS
b3560,glyQ
b4553,ysaB
b3561,wecH
b3562,yiaA
b3563,yiaB
b3564,xylB
b3565,xylA
b3566,xylF
b3567,xylG
b3568,xylH
b3569,xylR
b3570,bax
b3571,malS
b3572,avtA
b3573,ysaA
b3574,yiaJ
b3575,yiaK
b3576,yiaL
b3577,yiaM
b3578,yiaN
b3579,yiaO
b3580,lyxK
b3581,yiaQ
b3582,yiaR
b3583,yiaS
b4648,ysaC
b4649,ysaD
b3584,yiaT
b3585,yiaU
b3586,yiaV
b3587,yiaW
b3588,aldB
b3589,yiaY
b3590,selB
b3591,selA
b3592,yibF
b3593,rhsA
b3594,yibA
b3595,yibJ
b3596,yibG
b4650,yibS
b4651,yibW
b4615,yibV
b4652,yibU
b3597,yibH
b3598,yibI
b3599,mtlA
b3600,mtlD
b3601,mtlR
b4554,yibT
b3602,yibL
b3603,lldP
b3604,lldR
b3605,lldD
b3606,trmL
b3607,cysE
b3608,gpsA
b3609,secB
b3610,grxC
b3611,yibN
b3612,gpmM
b3613,envC
b3614,yibQ
b3615,yibD
b3616,tdh
b3617,kbl
b3618,yibB
b3619,rfaD
b3620,rfaF
b3621,rfaC
b3622,rfaL
b3623,waaU
b3624,rfaZ
b3625,rfaY
b3626,rfaJ
b3627,rfaI
b3628,rfaB
b3629,rfaS
b3630,rfaP
b3631,rfaG
b3632,rfaQ
b3633,waaA
b3634,coaD
b3635,mutM
b3636,rpmG
b3637,rpmB
b3638,yicR
b3639,dfp
b3640,dut
b3641,slmA
b3642,pyrE
b3643,rph
b3644,yicC
b3645,dinD
b3646,yicG
b3647,ligB
b3648,gmk
b3649,rpoZ
b3650,spoT
b3651,trmH
b3652,recG
b3653,gltS
b3654,xanP
b3655,yicH
b3656,yicI
b3657,yicJ
b3658,selC
b4653,yicT
b3659,setC
b3660,yicL
b3661,nlpA
b4555,yicS
b3662,nepI
b3663,yicN
b3664,yicO
b3665,ade
b3666,uhpT
b3667,uhpC
b3668,uhpB
b3669,uhpA
b3670,ilvN
b3671,ilvB
b3672,ivbL
b4616,istR
b4618,tisB
b3673,emrD
b3674,yidF
b3675,yidG
b3676,yidH
b3677,yidI
b3678,yidJ
b3679,yidK
b3680,yidL
b4556,glvG
b3683,glvC
b3684,yidP
b3685,yidE
b3686,ibpB
b3687,ibpA
b3688,yidQ
b3689,yidR
b3690,cbrA
b3691,dgoT
b4478,dgoD
b4477,dgoA
b3693,dgoK
b4479,dgoR
b3696,yidX
b3697,yidA
b3698,yidB
b3699,gyrB
b3700,recF
b3701,dnaN
b3702,dnaA
b3703,rpmH
b3704,rnpA
b4557,yidD
b3705,yidC
b3706,mnmE
b3707,tnaC
b3708,tnaA
b3709,tnaB
b3710,mdtL
b3711,yidZ
b3712,yieE
b3713,yieF
b3714,purP
b3715,yieH
b3716,cbrB
b3717,cbrC
b3718,yieK
b3719,yieL
b3720,bglH
b3721,bglB
b3722,bglF
b3723,bglG
b3724,phoU
b3725,pstB
b3726,pstA
b3727,pstC
b3728,pstS
b3729,glmS
b3730,glmU
b3731,atpC
b3732,atpD
b3733,atpG
b3734,atpA
b3735,atpH
b3736,atpF
b3737,atpE
b3738,atpB
b3739,atpI
b3740,rsmG
b3741,mnmG
b3742,mioC
b3743,asnC
b3744,asnA
b3745,viaA
b3746,ravA
b3747,kup
b3748,rbsD
b3749,rbsA
b3750,rbsC
b3751,rbsB
b3752,rbsK
b3753,rbsR
b3754,hsrA
b3755,yieP
b3756,rrsC
b3757,gltU
b3758,rrlC
b3759,rrfC
b3760,aspT
b3761,trpT
b4480,hdfR
b3764,yifE
b3765,yifB
b3766,ilvL
b4669,ilvX
b4488,ilvG
b3769,ilvM
b3770,ilvE
b3771,ilvD
b3772,ilvA
b3773,ilvY
b3774,ilvC
b3775,ppiC
b3777,yifN
b3778,rep
b3779,gpp
b3780,rhlB
b3781,trxA
b3783,rho
b3784,rfe
b3785,wzzE
b3786,rffE
b3787,rffD
b3788,rffG
b3789,rffH
b3790,rffC
b3791,rffA
b3792,wzxE
b4481,rffT
b3793,wzyE
b3794,rffM
b3795,yifK
b3796,argX
b3797,hisR
b3798,leuT
b3799,proM
b3800,aslB
b3801,aslA
b4456,glmZ
b3802,hemY
b3803,hemX
b3804,hemD
b3805,hemC
b3806,cyaA
b3807,cyaY
b4558,yifL
b3809,dapF
b3810,yigA
b3811,xerC
b3812,yigB
b3813,uvrD
b4482,yigE
b3816,corA
b3817,yigF
b3818,yigG
b3819,rarD
b3820,yigI
b3821,pldA
b3822,recQ
b3823,rhtC
b3824,rhtB
b3825,pldB
b3826,yigL
b3827,yigM
b3828,metR
b3829,metE
b3830,ysgA
b3831,udp
b3832,rmuC
b3833,ubiE
b3834,yigP
b3835,ubiB
b3836,tatA
b3838,tatB
b3839,tatC
b4483,tatD
b3842,rfaH
b3843,ubiD
b3844,fre
b3845,fadA
b3846,fadB
b3847,pepQ
b3848,yigZ
b3849,trkH
b3850,hemG
b3851,rrsA
b3852,ileT
b3853,alaT
b3854,rrlA
b3855,rrfA
b3856,mobB
b3857,mobA
b3858,yihD
b3859,rdoA
b3860,dsbA
b3861,yihF
b3862,yihG
b3863,polA
b3864,spf
b3865,yihA
b4457,csrC
b3866,yihI
b3867,hemN
b4686,yshB
b3868,glnG
b3869,glnL
b3870,glnA
b3871,typA
b3872,yihL
b3873,yihM
b3874,yihN
b3875,ompL
b3876,yihO
b3877,yihP
b3878,yihQ
b3879,yihR
b3880,yihS
b3881,yihT
b3882,yihU
b3883,yihV
b3884,yihW
b3885,yihX
b3886,yihY
b3887,dtd
b3888,yiiD
b3889,yiiE
b3890,yiiF
b3891,fdhE
b3892,fdoI
b3893,fdoH
b3894,fdoG
b3895,fdhD
b3896,yiiG
b3897,frvR
b3898,frvX
b3899,frvB
b3900,frvA
b3901,rhaM
b3902,rhaD
b3903,rhaA
b3904,rhaB
b3905,rhaS
b3906,rhaR
b3907,rhaT
b3908,sodA
b3909,kdgT
b3910,yiiM
b3911,cpxA
b3912,cpxR
b4484,cpxP
b3915,fieF
b3916,pfkA
b3917,sbp
b3918,cdh
b3919,tpiA
b3920,yiiQ
b3921,yiiR
b3922,yiiS
b3923,uspD
b3924,fpr
b3925,glpX
b3926,glpK
b3927,glpF
b3928,zapB
b3929,rraA
b3930,menA
b3931,hslU
b3932,hslV
b3933,ftsN
b3934,cytR
b3935,priA
b3936,rpmE
b3937,yiiX
b3938,metJ
b3939,metB
b3940,metL
b3941,metF
b3942,katG
b3943,yijE
b3944,yijF
b3945,gldA
b3946,fsaB
b3947,ptsA
b3949,frwC
b3950,frwB
b3951,pflD
b3952,pflC
b3953,frwD
b3954,yijO
b3955,yijP
b3956,ppc
b3957,argE
b3958,argC
b3959,argB
b3960,argH
b4458,oxyS
b3961,oxyR
b3962,sthA
b3963,fabR
b3964,yijD
b3965,trmA
b3966,btuB
b3967,murI
b3968,rrsB
b3969,gltT
b3970,rrlB
b3971,rrfB
b3972,murB
b3973,birA
b3974,coaA
b3976,thrU
b3977,tyrU
b3978,glyT
b3979,thrT
b3980,tufB
b3981,secE
b3982,nusG
b3983,rplK
b3984,rplA
b3985,rplJ
b3986,rplL
b3987,rpoB
b3988,rpoC
b3989,yjaZ
b4691,sroH
b3990,thiH
b3991,thiG
b4407,thiS
b3992,thiF
b3993,thiE
b3994,thiC
b3995,rsd
b3996,nudC
b3997,hemE
b3998,nfi
b3999,yjaG
b4000,hupA
b4001,yjaH
b4002,zraP
b4003,zraS
b4004,zraR
b4005,purD
b4006,purH
b4007,rrsE
b4008,gltV
b4009,rrlE
b4010,rrfE
b4011,yjaA
b4012,yjaB
b4013,metA
b4014,aceB
b4015,aceA
b4016,aceK
b4017,arpA
b4018,iclR
b4019,metH
b4020,yjbB
b4021,pepE
b4022,rluF
b4023,yjbD
b4024,lysC
b4025,pgi
b4026,yjbE
b4027,yjbF
b4028,yjbG
b4029,yjbH
b4620,yjbT
b4030,psiE
b4031,xylE
b4032,malG
b4033,malF
b4034,malE
b4035,malK
b4036,lamB
b4037,malM
b4038,yjbI
b4039,ubiC
b4040,ubiA
b4041,plsB
b4042,dgkA
b4043,lexA
b4044,dinF
b4045,yjbJ
b4046,zur
b4047,yjbL
b4048,yjbM
b4049,dusA
b4050,pspG
b4051,qorA
b4052,dnaB
b4053,alr
b4054,tyrB
b4621,yjbS
b4055,aphA
b4056,yjbQ
b4057,yjbR
b4058,uvrA
b4059,ssb
b4060,yjcB
b4061,yjcC
b4062,soxS
b4063,soxR
b4459,ryjA
b4064,yjcD
b4065,yjcE
b4066,yjcF
b4067,actP
b4068,yjcH
b4069,acs
b4070,nrfA
b4071,nrfB
b4072,nrfC
b4073,nrfD
b4074,nrfE
b4075,nrfF
b4076,nrfG
b4077,gltP
b4078,yjcO
b4079,fdhF
b4080,mdtP
b4081,mdtO
b4082,mdtN
b4622,ytcA
b4083,yjcS
b4084,alsK
b4085,alsE
b4086,alsC
b4087,alsA
b4088,alsB
b4089,rpiR
b4090,rpiB
b4487,yjdP
b4092,phnP
b4093,phnO
b4094,phnN
b4095,phnM
b4096,phnL
b4097,phnK
b4098,phnJ
b4099,phnI
b4100,phnH
b4101,phnG
b4102,phnF
b4104,phnE
b4105,phnD
b4106,phnC
b4107,yjdN
b4108,yjdM
b4109,yjdA
b4110,yjcZ
b4111,proP
b4703,pmrR
b4112,basS
b4113,basR
b4114,eptA
b4115,adiC
b4116,adiY
b4117,adiA
b4118,melR
b4119,melA
b4120,melB
b4121,yjdF
b4122,fumB
b4123,dcuB
b4124,dcuR
b4125,dcuS
b4126,yjdI
b4127,yjdJ
b4128,yjdK
b4559,yjdO
b4129,lysU
b4130,yjdL
b4131,cadA
b4132,cadB
b4133,cadC
b4654,yjdQ
b4134,pheU
b4135,yjdC
b4136,dsbD
b4137,cutA
b4138,dcuA
b4139,aspA
b4140,fxsA
b4141,yjeH
b4142,groS
b4143,groL
b4144,yjeI
b4145,yjeJ
b4146,yjeK
b4147,efp
b4410,ecnA
b4411,ecnB
b4148,sugE
b4149,blc
b4150,ampC
b4151,frdD
b4152,frdC
b4153,frdB
b4154,frdA
b4155,yjeA
b4156,yjeM
b4157,yjeN
b4158,yjeO
b4159,yjeP
b4160,psd
b4161,rsgA
b4162,orn
b4163,glyV
b4164,glyX
b4165,glyY
b4670,yjeV
b4166,queG
b4167,yjeF
b4168,yjeE
b4169,amiB
b4170,mutL
b4171,miaA
b4172,hfq
b4173,hflX
b4174,hflK
b4175,hflC
b4176,yjeT
b4177,purA
b4178,nsrR
b4179,rnr
b4180,rlmB
b4181,yjfI
b4182,yjfJ
b4183,yjfK
b4184,yjfL
b4185,yjfM
b4186,yjfC
b4187,aidB
b4188,yjfN
b4189,bsmA
b4190,yjfP
b4191,ulaR
b4192,ulaG
b4193,ulaA
b4194,ulaB
b4195,ulaC
b4196,ulaD
b4197,ulaE
b4198,ulaF
b4199,yjfY
b4200,rpsF
b4201,priB
b4202,rpsR
b4203,rplI
b4204,yjfZ
b4205,ytfA
b4206,ytfB
b4207,fklB
b4208,cycA
b4209,ytfE
b4210,ytfF
b4211,qorB
b4212,ytfH
b4213,cpdB
b4214,cysQ
b4215,ytfI
b4216,ytfJ
b4217,ytfK
b4218,ytfL
b4219,msrA
b4220,ytfM
b4221,ytfN
b4222,ytfP
b4224,chpS
b4225,chpB
b4226,ppa
b4227,ytfQ
b4485,ytfR
b4230,ytfT
b4231,yjfF
b4232,fbp
b4233,mpl
b4234,yjgA
b4235,pmbA
b4236,cybC
b4237,nrdG
b4238,nrdD
b4239,treC
b4240,treB
b4241,treR
b4702,mgtL
b4242,mgtA
b4243,yjgF
b4244,pyrI
b4245,pyrB
b4246,pyrL
b4248,yjgH
b4249,yjgI
b4251,yjgJ
b4252,tabA
b4253,yjgL
b4254,argI
b4255,rraB
b4256,yjgM
b4257,yjgN
b4258,valS
b4259,holC
b4260,pepA
b4261,lptF
b4262,lptG
b4263,yjgR
b4264,idnR
b4265,idnT
b4266,idnO
b4267,idnD
b4268,idnK
b4269,yjgB
b4270,leuX
b4271,intB
b4272,insC
b4273,insD
b4575,yjgX
b4277,yjgZ
b4278,insG
b4279,yjhB
b4280,yjhC
b4655,ythA
b4281,yjhD
b4282,yjhE
b4623,insO
b4284,insI
b4561,insM
b4286,yjhV
b4287,fecE
b4288,fecD
b4289,fecC
b4290,fecB
b4291,fecA
b4292,fecR
b4293,fecI
b4294,insA
b4576,insB
b4295,yjhU
b4296,yjhF
b4297,yjhG
b4298,yjhH
b4299,yjhI
b4300,sgcR
b4301,sgcE
b4302,sgcA
b4624,ryjB
b4303,sgcQ
b4304,sgcC
b4565,sgcB
b4305,sgcX
b4656,yjhY
b4306,yjhP
b4307,yjhQ
b4566,yjhX
b4657,yjhZ
b4308,yjhR
b4309,nanS
b4310,nanM
b4311,nanC
b4312,fimB
b4313,fimE
b4314,fimA
b4315,fimI
b4316,fimC
b4317,fimD
b4318,fimF
b4319,fimG
b4320,fimH
b4321,gntP
b4322,uxuA
b4323,uxuB
b4324,uxuR
b4325,yjiC
b4326,iraD
b4327,qseD
b4328,iadA
b4329,yjiG
b4330,yjiH
b4331,kptA
b4332,yjiJ
b4333,yjiK
b4334,yjiL
b4335,yjiM
b4336,yjiN
b4337,mdtM
b4339,yjiP
b4340,yjiR
b4341,yjiS
b4342,yjiT
b4486,yjiV
b4345,mcrC
b4346,mcrB
b4347,symE
b4625,symR
b4348,hsdS
b4349,hsdM
b4350,hsdR
b4351,mrr
b4352,yjiA
b4353,yjiX
b4354,yjiY
b4355,tsr
b4356,yjjL
b4357,yjjM
b4358,yjjN
b4359,opgB
b4360,yjjA
b4361,dnaC
b4362,dnaT
b4363,yjjB
b4364,yjjP
b4365,yjjQ
b4366,bglJ
b4367,fhuF
b4567,yjjZ
b4368,leuV
b4369,leuP
b4370,leuQ
b4371,rsmC
b4372,holD
b4373,rimI
b4374,yjjG
b4375,prfC
b4376,osmY
b4568,ytjA
b4377,yjjU
b4378,yjjV
b4379,yjjW
b4380,yjjI
b4381,deoC
b4382,deoA
b4383,deoB
b4384,deoD
b4385,yjjJ
b4386,lplA
b4387,ytjB
b4388,serB
b4389,radA
b4390,nadR
b4391,yjjK
b4392,slt
b4393,trpR
b4394,yjjX
b4395,ytjC
b4396,rob
b4397,creA
b4398,creB
b4399,creC
b4400,creD
b4401,arcA
b4402,yjjY
b4403,yjtD
